subject,window,window_index,window_sec,status,status_name,phase,t_start_sec,t_end_sec,major_ratio,subject_total_duration_sec,task4_duration_sec,n_ibi,ibi_pass_ratio,valid_ibi_count,ibi_mean_sec,ibi_std_sec,RMSSD,SDNN,LF,HF,LF_HF
subject_29,window13,13,60,1,stress,Task1,720.0,780.0,1.0,2330.953125,410.953125,1,,0,,,,,,,
subject_29,window14,14,60,0,normal,Rest2,780.0,840.0,1.0,2330.953125,410.953125,14,1.0,14,0.8616071428571429,0.0865657117395773,0.06324674094674457,0.0865657117395773,0.00029071882439071425,2.7962569104348575e-05,10.396713667683109
subject_29,window15,15,60,0,normal,Rest2,840.0,900.0,1.0,2330.953125,410.953125,41,1.0,41,0.9016768292682927,0.0793159155725835,0.0672510600520542,0.0793159155725835,0.0034894432317253295,0.00017601647726826926,19.8245260096134
subject_29,window16,16,60,1,stress,Task2,900.0,960.0,1.0,2330.953125,410.953125,0,,0,,,,,,,
subject_29,window17,17,60,1,stress,Task2,960.0,1020.0,1.0,2330.953125,410.953125,0,,0,,,,,,,
subject_29,window18,18,60,1,stress,Task2,1020.0,1080.0,1.0,2330.953125,410.953125,0,,0,,,,,,,
subject_29,window19,19,60,1,stress,Task2,1080.0,1140.0,1.0,2330.953125,410.953125,1,,0,,,,,,,
subject_29,window20,20,60,1,stress,Task2,1140.0,1200.0,1.0,2330.953125,410.953125,0,,0,,,,,,,
subject_29,window21,21,60,0,normal,Rest3,1200.0,1260.0,1.0,2330.953125,410.953125,0,,0,,,,,,,
subject_29,window22,22,60,0,normal,Rest3,1260.0,1320.0,1.0,2330.953125,410.953125,5,1.0,5,0.76875,0.028641098093474003,0.04487939567607835,0.028641098093474003,,0.0,
subject_29,window23,23,60,1,stress,Task3,1320.0,1380.0,1.0,2330.953125,410.953125,0,,0,,,,,,,
subject_29,window24,24,60,1,stress,Task3,1380.0,1440.0,1.0,2330.953125,410.953125,0,,0,,,,,,,
subject_29,window25,25,60,1,stress,Task3,1440.0,1500.0,1.0,2330.953125,410.953125,30,1.0,30,0.7963541666666667,0.049654295334229534,0.058102285142609525,0.049654295334229534,0.0002531132948344731,5.8365369661920745e-05,4.336703361952859
subject_29,window26,26,60,0,normal,Rest4,1500.0,1560.0,1.0,2330.953125,410.953125,7,1.0,7,0.7901785714285714,0.058972521489387975,0.05881036349289695,0.058972521489387975,,0.0,
subject_29,window27,27,60,0,normal,Rest4,1560.0,1620.0,1.0,2330.953125,410.953125,1,,0,,,,,,,
subject_29,window28,28,60,1,stress,Task4,1620.0,1680.0,1.0,2330.953125,410.953125,14,1.0,14,0.796875,0.06222035653913551,0.10676839037230218,0.06222035653913551,0.000694251602520562,5.497823278869251e-05,12.627754063847432
subject_29,window29,29,60,1,stress,Task4,1680.0,1740.0,1.0,2330.953125,410.953125,37,1.0,37,0.8483952702702703,0.08464085250894197,0.04878904686248749,0.08464085250894197,0.0002333847586825069,0.00017143657040111384,1.3613475709205543
subject_29,window30,30,60,1,stress,Task4,1740.0,1800.0,1.0,2330.953125,410.953125,19,1.0,19,0.7927631578947368,0.03986578830112113,0.04419417382415922,0.03986578830112113,0.00036949172048429376,0.0005120169487529115,0.7216396281104409
subject_29,window31,31,60,1,stress,Task4,1800.0,1860.0,1.0,2330.953125,410.953125,9,1.0,9,0.7673611111111112,0.056789677895125436,0.07493486755176124,0.056789677895125436,4.990824547896962e-05,3.5837335345852667e-06,13.926327110351226
subject_29,window32,32,60,1,stress,Task4,1860.0,1920.0,1.0,2330.953125,410.953125,2,1.0,2,0.7890625,0.0078125,0.015625,0.0078125,,,
subject_29,window33,33,60,1,stress,Task4,1920.0,1980.0,1.0,2330.953125,410.953125,11,1.0,11,0.7855113636363636,0.061096060135245926,0.07686483672655527,0.061096060135245926,0.00023952074872724552,9.246850082637436e-05,2.590295577268926
subject_29,window34,34,60,0,normal,Rest5,2030.953125,2090.953125,1.0,2330.953125,410.953125,0,,0,,,,,,,
subject_29,window35,35,60,0,normal,Rest5,2090.953125,2150.953125,1.0,2330.953125,410.953125,38,1.0,38,0.8482730263157895,0.0891056202413999,0.0860813446021466,0.0891056202413999,0.0035245654104595473,0.0011972523832980777,2.943878383228111
subject_29,window36,36,60,1,stress,Task5,2150.953125,2210.953125,1.0,2330.953125,410.953125,18,1.0,18,0.8498263888888888,0.03796688841775874,0.04625819680941772,0.03796688841775874,0.00010242598361500517,0.00040284132354853017,0.2542588796818555
subject_29,window37,37,60,0,normal,Rest6,2210.953125,2270.953125,1.0,2330.953125,410.953125,33,1.0,33,0.9351325757575758,0.06596920151607494,0.04332240822816179,0.06596920151607494,0.0008075669831000874,0.0002914678676444392,2.770689577642349
subject_29,window38,38,60,0,normal,Rest6,2270.953125,2330.953125,1.0,2330.953125,410.953125,34,1.0,34,0.8795955882352942,0.081589489048427,0.056989561610664784,0.081589489048427,0.0003135411928461978,0.000213164550833467,1.4708880609850987
